x_1,x_2,y
5.536093788717194,4.888790423801774,1.0
6.491888821821805,3.314355615120592,1.0
-1.6074832345612275,0.1846338585323042,0.0
5.614010707897897,4.031967473007914,1.0
-0.7563507452843033,-1.4222537095976742,0.0
-1.5151910621985523,1.3668742674445247,0.0
2.4901861520805384,5.709817841693568,1.0
-1.7787202489042786,1.496044311489183,0.0
-0.44643361455052827,0.19408999289830758,0.0
5.378843401862805,2.9977838716915093,1.0
0.24496657110872277,-0.5069431753711298,0.0
1.009396536142817,4.561084854771358,1.0
5.047334970420385,4.590228078132625,1.0
2.794488148045404,6.458675208166101,1.0
4.096711622215181,1.036800150469193,1.0
4.781683642569007,4.967823378925085,1.0
-0.9232332461109043,-1.3516846056163336,0.0
3.1274786290770344,2.4778649039606995,1.0
4.361129769232853,7.9025246712705925,1.0
0.6141667000434252,0.7575077100473051,0.0
1.0375399442578992,-0.510016398854747,0.0
-0.8756182533847572,-1.382799730964336,0.0
-0.6465728842425266,-1.081548003614395,0.0
7.235962319898255,3.0914276154949922,1.0
4.073290105488557,4.060887536805824,1.0
0.045571839903813784,-0.6516003476058171,0.0
1.586016816145352,-1.237815498826849,0.0
5.975672601009798,3.822897209513382,1.0
3.875978971235951,3.8173787374250745,1.0
6.296126248515546,5.828142777545975,1.0
0.08228398927542419,1.0654803750653512,0.0
6.418417386982968,5.972371680376071,1.0
-0.44004448669698376,0.13074057728609134,0.0
3.7447230662126074,3.320157926009087,1.0
0.8231705839619146,0.07331796718840389,0.0
4.115232836590383,2.075511663717146,1.0
-0.45006547147924364,0.6228499323474987,0.0
-0.3609661658190799,1.159329803364248,0.0
4.770400159854574,3.200948740507133,1.0
-1.7033824393551547,-0.05554769889661878,0.0
5.83155054328803,4.873146555202924,1.0
3.7220685116834376,3.805268950399861,1.0
6.206755491240413,3.6860144842722007,1.0
-0.0952955323869521,0.27902152577033923,0.0
0.47897982574639186,0.3336621052869483,0.0
-0.9905363251306883,-0.5662977296027719,0.0
3.0228729945783277,3.2741712489185177,1.0
0.7109599682034915,0.44426331148603976,0.0
5.976091098451489,4.296399407038599,1.0
0.7216720640432351,-1.1290517712172292,0.0
1.477894044741516,-0.5182702182736474,0.0
-0.0771017094141042,0.3411519748166439,0.0
0.5906548306923093,1.1087035805829077,0.0
-0.08973569428722672,1.4401172154494728,0.0
0.7472936051232618,0.6103702654334648,0.0
4.06540366955868,6.542576560646129,1.0
4.605595135504914,3.9637065904136257,1.0
-0.18687164416135904,-0.4397310582741749,0.0
0.24380071377119883,-0.5640786307367284,0.0
0.1664522082130561,0.4924512640081491,0.0
3.517547423173926,7.115121975341261,1.0
3.0347226544297854,5.391760192121856,1.0
1.8960920923004596,6.624365114780409,1.0
0.6241198170521551,0.6283455092642799,0.0
-0.15178509503558332,0.5883172064845765,0.0
0.024510174258942714,0.49799829124544975,0.0
0.36659824609684827,-0.9398797863273552,0.0
0.36139560550841393,1.5380365664659692,0.0
4.335871201096992,6.046210644960766,1.0
4.928731391507797,7.086243204567548,1.0
-0.1769472274940494,-0.7982972445384537,0.0
5.49440022917071,3.2593651252580313,1.0
5.429704950869867,4.430686247802736,1.0
5.062321634884835,4.349824196895252,1.0
-0.3427145165267695,-0.8022772692216189,0.0
1.5505004928140769,-0.998354040738791,0.0
-0.7153037092599682,0.6795977489346758,0.0
0.25602973431387566,0.9826909839455139,0.0
3.839046783993657,4.671575388715416,1.0
4.189569369319618,6.908393498587428,1.0
1.8466369960476658,-1.0700847663261526,0.0
0.19808476076785494,-0.14436041192394247,0.0
1.1428228145150205,0.7519330326867741,0.0
3.77491661945121,4.188364680207314,1.0
-0.16711808031685435,0.14671368643332283,0.0
5.628679487409021,4.1469747302063436,1.0
-1.4480843414973241,-1.4074637743765552,0.0
-0.6248185776956788,0.026091050210833786,0.0
0.36163602504763415,-0.6451197546051243,0.0
5.618021250146944,3.942237295748939,1.0
-1.6694052811213718,0.543360192379935,0.0
3.793827228058462,5.429311820804408,1.0
-1.0623037137261049,0.4735924306351816,0.0
1.6651271520103732,3.357827258551131,1.0
0.7384665799954104,0.1713682811899705,0.0
-1.0016200098949155,-0.2811002928859549,0.0
0.37114587337130883,-0.6039851867158206,0.0
-1.6924646297148194,1.5295503194606137,0.0
4.288073674735047,3.536325303696248,1.0
1.4412732890661155,-1.4358621511794394,0.0
0.028318376130461172,0.02975613949574519,0.0
-0.11453984525261789,1.2378163119734618,0.0
0.4400144500533324,-0.5020542243526112,0.0
5.584085213599078,4.334858371193739,1.0
5.9454918198416635,3.965697906551677,1.0
1.340451297689678,5.892882251070987,1.0
3.686465114070962,2.7242193186860497,1.0
-0.07016571145864703,-1.6609609335159914,0.0
0.07156623721939247,-0.4776574467651167,0.0
-0.6997255079925856,0.213979910734222,0.0
1.8672839998872344,6.25200047793323,1.0
0.09612077694098337,-0.4622752887050425,0.0
5.778556231994496,5.0784299659976,1.0
0.44381942814622843,0.7746340534293368,0.0
7.966515020525552,1.7455445074072702,1.0
3.7598008066500395,5.0070101146756985,1.0
5.533855648014461,7.659628609508909,1.0
2.2061754069472235,4.666904002330211,1.0
-1.8408742313316453,-1.2795769667357015,0.0
0.3384964074944141,-0.4152879139008013,0.0
-0.5589218472715883,0.37721187506452086,0.0
1.465648768921554,-0.22577630048653566,0.0
4.496320348321685,5.250293442413387,1.0
5.723148550558156,1.3904293318328507,1.0
-0.637739984251316,-0.5309969550018176,0.0
0.822544912103189,-1.2208436499710222,0.0
1.5773022761417357,5.747109031685757,1.0
5.628843348747367,4.7120473493199295,1.0
0.12810441491078928,-0.6810516574748808,0.0
-0.2525681513931603,-1.2477831819648495,0.0
0.5009171876243808,-0.977555244798551,0.0
5.167541614249957,3.1732214255072,1.0
-0.20812225035727522,-0.4930009346588328,0.0
5.4243312031619855,1.7726530473251447,1.0
-0.7271371758248686,-0.24751863555150475,0.0
-0.5522230442809712,0.6329318177555108,0.0
-1.9187712152990415,-0.026513875449216878,0.0
0.5839281853259639,-0.35929209078705954,0.0
4.284372424898115,5.501569138850712,1.0
-0.03582603910995154,1.5646436558140062,0.0
2.40640970777968,4.6424606458114726,1.0
6.292702639618797,4.761753634434435,1.0
0.3227185603380895,-0.827230943552323,0.0
0.8406435489887241,-0.6526239793023909,0.0
0.924027019206901,-0.18490213644298903,0.0
0.9540017634932023,0.651391251305798,0.0
4.689958214408675,2.983426945371841,1.0
-0.10703035995455783,-1.035242322419374,0.0
4.478761765628771,6.0106756690347165,1.0
7.132562057171091,3.7906155577672394,1.0
-0.661786464768388,0.852433334796224,0.0
7.11112400462496,2.620923112620365,1.0
1.3821589910375272,0.6487098875896427,0.0
-0.926930471578083,-0.05952535606180008,0.0
-0.6800247215784908,0.23225369716100355,0.0
2.060747924881987,1.7553408424432044,0.0
0.10939479460489289,0.725766623898692,0.0
-1.594427658794367,-0.5993750229537729,0.0
4.7410452794241085,4.391010648735861,1.0
6.826879458901914,6.3148652924082835,1.0
-0.6518361078021592,0.047398671316414016,0.0
1.6449677135012837,-0.24903603955637832,0.0
0.47323762457354485,-0.07282891265687277,0.0
3.2984481980321627,4.519755822596074,1.0
