carbon_pct,manganese_pct,silicon_pct,sulfur_pct,phosphorus_pct,chromium_pct,nickel_pct,copper_pct,aluminum_pct,vanadium_pct,titanium_pct,niobium_pct,nitrogen_pct,uct_amplitude1,uct_amplitude2,uct_amplitude3,uct_defect_depth1,uct_defect_depth2,uct_defect_depth3,thickness_mm,width_mm,length_mm,temp_finish_rolling,temp_coiling,cooling_rate,tension_rolling,rolling_speed,elongation_pct,impact_strength_m40,yield_ratio,category
0.2397051800520682,0.20269167186796888,0.3359466403816195,0.007353834229938832,0.01162536721940776,-0.015150738423150845,0.034039980215146426,0.039824704501689276,0.04291233993653783,-0.004543303722402518,0.014751405396755655,0.012504475514912645,0.006307298258593238,10.382853971393036,26.703613057628388,18.602284475380348,4.232308225962315,2.779095258730582,2.384795607343527,10.77498995806295,2082.4706339246663,11123.637761605301,799.687163245835,578.7375314947085,26.528643493058006,26.764682709223404,5.753518594603796,18.212056629858104,77.74223699513465,0.7155779997636853,1
0.18684675668979242,1.1362551071416374,0.25272064769825175,0.015648107514172997,0.013659592238539436,0.11119226108611469,0.02521453705696297,0.015033489478717533,0.019994589544464234,0.019764722769997536,0.013700299681443102,0.052339588552802574,0.004392350703514509,16.56619124500356,10.442862812310182,16.64383425720529,-0.6436685057499689,4.316043313809713,1.151702300530343,13.498502390906712,2388.5588530702307,11272.258403073374,854.4058962836924,638.0338934292854,36.575279558563665,33.311833348052424,6.505862192254812,28.4135697908511,81.86454314769428,0.7167847054975203,1
0.1882973100072382,0.9141277292038272,0.29150969443520974,0.011353429767743839,0.003446983227817429,0.1225646588351963,0.014973090607932591,0.011858467434023965,0.05943860686881268,0.00990830966683145,0.004507975548521616,0.028554146805710282,0.007085008459329032,8.027202433369624,16.25796403630869,25.111062814860432,1.0605509813947078,2.747181126144663,0.4671116990588895,14.38363439463994,1884.811939389548,8652.204143302424,845.1606183167938,628.5295534665728,31.431585135780395,16.416531330172823,3.3012662639513084,22.379195014239812,72.07479261567299,0.7272523355407507,1
0.15648810788750295,1.055984292497207,0.3685568614749229,0.009780886558644699,0.016165788833147173,0.16233627899647948,0.0761189317193548,0.019480452290992222,0.06808632563989905,0.005590907505072903,0.01599942566117474,0.05889700574519616,0.007241866791227983,19.30075397936273,7.643941278604235,13.116122651310723,4.072225032720109,5.27906727442793,4.758189464384074,9.039262118990052,2030.2109642101932,11657.23465145265,838.7023337554747,563.8439566645517,38.7341019934748,22.74690425106755,7.014372265851923,23.526045210422588,70.25318329772679,0.6000356571075856,1
0.21075863836825104,1.0387696043739876,0.2451139462918099,0.007905696046373669,0.01150845076272812,0.08584604661783818,0.050128220800531094,0.010926734406277344,0.04355816782823309,-0.00013288888299717826,0.012798460229784333,0.038364301565323944,0.004871394108378748,18.83525109246355,14.524247439716104,8.895247145005648,3.899161522959388,2.3862523961790876,2.5520019141304524,12.34473817911444,2022.7703068653104,10940.739774596594,869.3949389678799,600.136569741973,41.111440243118516,27.147025400451554,9.64060109333237,15.50160723834817,57.19150327663939,0.8338780087715578,0
0.18190688398882615,1.676682998842826,0.3189149220506244,0.011438955900507154,0.008735249220839597,0.037922625752507,0.03847015748044075,0.02283911058736381,0.02940464588153919,0.0044792727166804045,0.030387270594421832,0.0581886884810182,0.008341357577413,11.332874165913806,13.465841278057027,10.322822972706465,2.5481712839202264,3.046821884504347,3.467443235587095,17.201649415135826,1695.6735130149245,8624.517183751272,843.9425919915677,608.2760912250768,21.554598972039713,34.458434495892526,5.348717316426667,14.136604657092173,77.35343166762044,0.690684533570945,1
0.2080673994025038,0.866270781803367,0.19662487321779956,0.011311244294296493,0.013867668417058844,0.14610427170717255,0.02320939686668027,0.021849625873420868,0.0659974248706121,0.006306306373475363,0.018782627462163744,0.017343848015556357,0.005120635982163101,13.467034626608088,7.781408152024727,22.4226038292435,0.4811878649193235,0.6038186725063164,0.07384900894274748,15.24421963317745,1908.787670254005,12514.512094058673,862.8804901147608,600.8991929237651,20.376945303977152,24.27699230938909,3.741652222358092,30.06135060816814,70.09463674869312,0.768158127914342,1
0.17490088412892604,0.5009453960686953,0.17515229609900593,0.011035079220975687,0.010469930228212956,0.05211396656529634,0.03959250639103146,0.017503444617810806,0.011758487873687395,0.003027357810672617,0.02838177219599438,0.036769462106242226,0.004989965458509648,8.17983417580343,15.39928417884652,17.61580016701081,2.8192224384312095,0.5803049716279669,3.421608337526429,14.357539239468451,2026.5734388250205,12232.828455781348,804.1295492675563,650.9767413152001,37.95451183704546,35.130979885969836,6.1503929412932985,20.968506853706707,60.86719755342202,0.7086487309146259,1
0.18388215261906715,1.1218438595291904,0.23867793973064413,0.007474251890067267,0.016492558522757824,0.11267494404761769,-0.006297676589628119,0.040540924414359754,0.029323107123701633,0.01014160131838882,0.005999434628366201,0.030933634683239224,0.005968444622200659,14.967692029604802,18.35496326044462,17.714926011955527,2.522149997908751,2.5352216629642528,2.987999927585578,10.037339216016722,1973.7129361237307,12115.9658931777,878.5806026472451,539.5909628379147,30.387371256735307,30.418816551304868,6.61402129537329,20.539729848750554,71.72769056447677,0.7610015951867494,1
0.18203712590523974,1.580619908229617,0.24552636411822296,0.011918030192006435,0.01744952479545415,0.04084830240700129,0.011829949769756178,0.018069179259933874,0.016132484629133696,0.005203225196759385,0.019571437523396622,0.021729374823813395,0.0068845632766606196,12.31296810548093,12.201729095874189,18.29410122344732,1.9392169810598094,2.2707952997267515,3.4777512794972596,11.755347614730663,2142.975244095018,13115.726059775228,867.6257587019198,637.972364914747,27.338020876610155,28.273341125359646,5.2433053746794,17.272966804024144,63.231705839619146,0.6426926452390388,0
