weld_penetration_depth,seam_width,seam_height,welding_current,welding_voltage,welding_speed,wire_feed_speed,wire_diameter,gas_flow_rate,gas_pressure,gas_purity,torch_angle,torch_distance,preheat_temperature,base_metal_thickness,base_metal_temp,ambient_temp,air_humidity,wind_speed,plate_cleanliness,surface_oxide,joint_gap,joint_alignment,tack_weld_quality,fixture_pressure,fixture_accuracy,robot_position,robot_speed_dev,robot_vibration,controller_temp,cooling_water_temp,power_fluctuation,induction_noise,electrode_condition,contact_tip_wear,nozzle_soiling,weld_metal_type,batch_metal_quality,welding_mode
6.699537561669501,9.678468678201472,1.9012636692647205,181.7016702442483,29.573170592337103,10.57531836279199,4.886314136125806,1.135563849459932,17.360429213932203,5.5900614219307805,99.14595905651184,9.4623520192019,13.573434209417927,150.1115274662249,24.161203383147136,22.657651815341296,49.04415492719779,0.8107593892879923,7.0211706440710895,18.240968281933405,30.9107762069113,1.0226101720120788,3.2521584010584044,3.0369733382367756,2.4358680421788197,86.14603327728257,23.01058002925219,0.3281490992043842,2.8981521755194573,0.1320308670741372,0.9866458107334624,3.6051996003018214,57.431061598837616,1.6701702556955573,162.4820735211511,4.819397867518703,3.59777697408522,7.029275334757061,0
6.903177480588726,8.122462664182367,1.724128339128503,156.2628073929934,29.847086467447447,11.211410675633394,6.159546566381543,1.0319112329854427,12.33177032185359,7.076133524928405,98.75244081164455,14.667751729508478,13.174237375855999,95.74635058574351,25.068081082491787,15.976739859117906,50.350406682913906,0.037118581740219314,9.067833272073496,5.457947220375839,32.480715845319274,0.7873245650551903,1.8196485365955692,1.1647310918670792,9.980412921541346,84.56124306867596,13.169385576097097,0.8589641170171036,2.6936209816453984,0.07457434765394017,1.8969698592769237,2.7642705307142013,44.74818994910443,1.1966949623927086,149.3404822031175,5.899626858756328,3.7167552351609556,5.829532188578989,0
7.657659033496175,11.920721432601333,5.276858785002793,221.0245661844475,29.209548434511138,10.566120874397411,11.036719181802624,1.1041119898646308,14.015379389899167,8.141023254070381,99.73578596525562,13.259508121815486,10.70390140233485,100.03664779678172,27.404106057375053,25.666695949814606,53.95699818679238,0.22668390220796658,7.425655258579187,28.963743394713596,36.7860300739399,1.0102314253059468,2.0052665961797085,3.6497502562116053,5.857747795412047,93.09536892038905,21.524238064343614,0.2594229900526454,3.2932746544672002,0.1104045788159374,2.4383119536327804,2.8352370490369903,59.283466398324066,2.0430283690399285,168.57265277735868,3.911573004651982,6.617757069486636,7.46962378957384,1
5.6713492067867035,9.40998948801193,0.8744759017102508,214.79815774717386,19.40955793664896,5.905608757327333,7.967358361685453,1.2879853287014555,17.454203943906773,7.547302259905621,100.51214786745668,13.974483485553746,11.538427695794557,105.6542399613502,25.495627266084284,23.074806160233873,54.62862443626768,0.2021431471119564,7.631006992466449,23.573628886473152,42.044690415134426,1.0019645973413618,2.271211984766051,2.0292433284890397,9.673716296955071,111.91153723575316,12.62028885173931,0.2849793903766489,1.8718469499358563,0.2677969970896529,0.9722177868660262,2.6689756657919195,70.45645275700129,1.473533626181426,156.47218789281766,2.4012959329768626,4.892281560095867,5.080182161286006,0
6.105178017832077,12.856321893405983,3.073883060811872,170.6347700704566,28.056183057039526,15.149021146668797,7.811476567173207,1.342784802830294,11.713976510987228,6.105746424810407,99.36232897076795,16.459782077567745,11.219659082638543,152.11903352641465,28.74928752600697,26.17480691045961,41.5740288793233,0.5665064889775248,6.434762327384739,13.149253388724961,37.97349950529653,0.7331116156133064,1.604365021989314,3.5167982800976336,2.708289031477899,111.54635164068965,17.142924576117018,0.4654351769360869,2.6507594584584315,0.18652964792099,2.2239851421236834,2.0824968722605255,32.346181214904234,0.93483949340403,138.61640575283454,4.735667167321136,7.238008439198078,5.110356360066764,1
7.511270534755383,6.836129296207993,3.0278132789115992,210.39805714581385,25.29907649279348,10.147796173073003,9.723520678981698,1.1200294691088837,13.324422788855747,9.089315232142972,99.65011520321114,13.592190319773106,11.279396962479957,103.53168111106987,27.900387420461367,18.199460913728124,38.84123277141064,0.24288896656162906,8.588231536863255,15.93133616869602,10.847896232131141,0.6390193631067861,1.8832015321705087,2.7533548020993988,4.269373248888048,95.40692666118926,12.096585109054356,0.3250902951701897,3.2102661918904607,0.3036228126853066,2.462361425875241,3.4895026040406685,75.8570708967859,1.05168210500316,150.8232091689237,2.3195992740295592,2.34562829535209,6.552097406620412,0
6.741649004881844,10.682332543751993,3.540410346733255,154.1270125942898,27.87658912890275,15.80454304809259,8.605496854604935,0.8465773263255951,11.4547586987503,6.013996266488566,99.34652463210764,18.88518669388174,10.651763970064918,142.69605946845178,32.44016747268255,22.95547181976628,35.97307102133678,0.5171972186090242,10.03028839581785,13.952555655571174,26.106146782868667,1.3419600430474847,1.2819935364991226,3.2381441234243655,3.1471626750485444,94.80612971990476,24.813382849076422,0.4038229755002151,2.5729551480709993,0.30314735630367123,0.9742923365550398,3.835969243160008,59.62233291523816,0.9879244063671152,137.69110563651498,4.093273859019777,4.360195762327976,4.876475323583758,1
9.448347185428876,7.383174447252579,1.4208467221789967,160.92492855541389,30.923826350565378,8.708529580008088,13.345117113942196,1.6402127964983033,13.610162291116064,8.030020707502416,99.80145771265339,18.526472134020185,12.884672519952394,142.53886266538998,24.508124213462523,18.166411657119834,42.225088096603116,0.6716746463944254,8.547771560453969,22.33026932552205,44.542810991086185,0.3846842776438435,2.1550344119375753,3.262282666648459,10.006424243902115,81.656944212836,24.22874652950703,0.5150818257849331,2.793393718396027,0.3675918787609377,2.4486090144044583,3.400368289462561,67.90749422962782,1.3066087460022493,149.28777188724018,2.9267308508158774,3.933149650861777,2.496103954417355,0
5.946537776553774,5.254275912960634,3.514161160794323,206.97980354810448,22.026939546099612,10.756643406900007,10.081006309961552,0.984541309863713,15.615846463810966,5.6386855315968205,100.30230731780385,20.683626314176063,12.376199132305496,129.1352316974819,26.583592427773475,26.92155876515393,40.84959966102902,0.6464535239856464,9.61612474827826,29.722607763811656,7.887549394019629,0.8202176565204566,1.490414689349048,3.179505942684823,1.048090658542817,75.45252530865277,26.68037996750504,0.6235378776526681,2.572605545919287,0.23636726478389825,2.117072738999344,3.997350656551526,57.41066969523226,1.5746459304294278,155.68553169844287,2.4297130623124934,5.915474588594579,5.331484890147886,0
5.462489771968166,6.899178930420229,2.967449562949918,194.2309890856598,30.520265419719156,11.783688602798025,8.609278043787691,1.0326877555054566,12.690806046314263,9.25214365203513,99.99730202141883,18.175450646572138,12.262456246259065,102.46631601926504,29.566512693707786,22.89754657818506,61.199028874635566,0.26911520995201865,9.29384975187107,24.392852038998385,30.89567359702333,1.4091504640609311,2.201172574212274,1.8757283658460155,4.644982951176771,88.61369431476265,16.125937138457946,0.6407652307079466,3.09356442714053,0.22212123337893652,1.3999400987283743,3.381608420395357,73.68079565549164,0.7111553019041129,152.91196937577294,3.7147153024010033,5.430566883114358,6.578533747292249,0
