copper_thickness,dielectric_thickness,dielectric_const,loss_tangent,solder_mask_thickness,solder_mask_viscosity,exposure_time,lamination_temp,lamination_pressure,etching_speed,etching_temp,etching_concentration,drill_speed,drill_diameter,drill_temperature,electroless_time,electroless_temp,plating_ph,plating_current,surface_roughness,surface_gloss,pore_count,mask_peeling,contour_deviation,etching_uniformity,press_time,press_temperature,trace_width_min,layer_alignment,impedance_deviation,pcb_class
34.60949356998218,0.19341858917145652,4.314432579558333,0.0038853231198043847,35.71122970393935,3.3419934536084575,31.80857359350038,159.03862309444904,2.5801141195553923,2.178659675716889,52.849921583632295,177.5626036081861,26.75649900100054,0.4006559143486961,101.90690929444182,6.405489377850337,39.789556328665356,4.159643943369073,2.7598073018340465,2.1384335100057816,90.72700586360276,3.389508091565363,0.9805966362627861,0.2636578152252522,91.70786929642735,23.347714270777946,197.43894490065975,180.02580905809435,105.0715823223203,3.7700464495880857,0
28.489510698386592,0.18656228470543282,4.44208153890643,0.011333042700002975,28.632469551442934,2.8761984139005126,37.06953214604399,163.09280480022963,2.961799087757251,2.231623348271128,39.319577330916886,135.63019118463055,8.87860551542316,0.3407947785801776,126.49831035510294,13.961783060046749,39.51290071006433,4.900089574889161,2.664468076715983,2.2551868602905234,87.95723102092086,1.175448800432148,0.9794521628776978,0.3427402075053627,81.90752245597652,23.182241377496425,159.34704997214382,174.2487941202617,76.47339929752964,4.1430544905916395,1
35.382827619866376,0.1686580070305051,3.4464642823924097,0.007294578993370621,30.81634652299553,2.480812498315886,29.741619902785153,150.14126009782711,2.885361754773173,2.2574896037895327,48.317356887410256,147.23079504053044,12.94290642411421,0.203928715411519,116.71081669555902,23.442559266589964,48.28654037665913,4.323524610293533,2.601895764256536,1.9517299291266155,90.86543570078588,2.025417036816824,1.1227908831786162,0.10260628381489705,80.92926128291279,18.589156086051894,149.6534070263696,184.86763037169163,105.87270999827781,5.140971964280234,0
33.60593683139722,0.1783948012090164,3.033384210182171,0.0043168661158814285,23.64236216458044,3.8130673846158425,26.724638581933508,167.22723037864,2.1960738152743833,3.0158343555990568,42.07358351779755,162.28595623803108,19.06595144516884,0.6033925055171517,154.14894707429602,17.58970244635687,46.66657951697411,4.659645490047308,3.0393205343306247,1.8918899389821036,85.86236597104079,2.7743296730246088,0.7772888739925496,0.23020356346243664,89.93377509264346,19.105061419068917,165.35276061584818,167.65233958398298,131.41633713807573,3.391059136775495,0
30.396842878940717,0.19833009982231026,3.970997194660844,0.002332693475363843,18.26482998967246,3.425525238685218,26.71642777224379,112.1752990694233,1.7242892576024804,1.837104065276826,51.388669564871584,127.99230355117794,24.30124047545576,0.3041972200208015,121.54182755884382,14.363705753092903,48.71378960734043,6.620294189401977,1.6603687560080609,1.9264380969734305,83.53658885925228,1.607912571890849,0.6490512020924755,0.27095320959377117,84.94400550809378,13.411430318253624,167.46441176961224,171.74584831236626,109.7650343149848,0.6199560195281624,0
38.20137254923447,0.1825691453963888,3.7483351148865123,0.003063702503493959,28.465306457655736,3.962710447435384,36.7461456747845,139.92880561314328,1.838057825177399,2.1404947281119324,50.81756171305,163.4116122343425,20.607714040039852,0.4834336042218179,103.9721494830543,18.298889577917137,39.3411788930523,6.142574351799312,3.4794269251407655,1.7726712920380754,96.89954154720692,1.3655724180272686,0.6751189829431554,0.24110941160532093,58.58247555540658,21.80270792008461,167.78526978180756,167.79943571256922,130.89204434832084,1.5471133083224764,0
36.7676485695759,0.2011092887571092,3.546252365211987,0.007493165315610032,32.077062958277374,0.861478269724258,32.50856772416697,154.446429541536,3.4082589158334406,1.8723301490365194,37.81626922423275,178.40064133191092,15.607729832523756,0.25415247045024825,124.74724399022791,8.578099701323438,39.6111265049637,5.004139819114172,2.709697284105353,1.8676161696428084,88.26171822883616,1.7432901530631697,0.3938636602623322,0.0962785661061773,100.04465602033706,20.412638413296758,172.46717740997147,175.89532657214454,121.0090036614561,4.139292607579834,0
31.863034634979748,0.24652059227805698,3.520646913257849,0.012224703120546972,36.30543895377902,4.810887660104925,27.368576182122425,178.07256438531934,1.557060264710663,1.7515366194594852,38.851928339733746,126.01577015398317,21.928951615539862,0.479308323936915,118.5728412835859,20.233681408444646,51.584791449905694,5.56799911962999,2.5241723075549394,1.7823939267762259,91.31773179622235,1.7873584899925437,-0.12380544084057621,0.2768094491471883,83.72541400817643,24.62916062574167,166.340307025471,177.4996993945553,88.64253852823546,4.445836760137178,1
37.24984038805237,0.13944849220519817,3.1543773877985446,0.011368722712824334,35.685934468726664,1.9468646458510157,26.619067861701843,152.4239235717345,3.351380501270233,2.0046879812949503,42.28644826165107,139.01956528139777,22.15938521306512,0.2328636627383632,153.0770596265286,10.11012853581298,31.656240991807707,4.761177289019104,2.1879544280095597,1.9058553049821545,95.1774081891028,1.9862695104255113,1.043875854157772,0.2833345642801828,102.2292411310817,7.7705938524822376,196.07841062743725,180.2544423644028,95.65569657874464,6.080375034645111,0
37.386764048346144,0.26217165469791354,3.170694471999727,0.0024748379589654233,25.083451569389595,3.034915775414627,36.00396986184271,176.87944936993318,2.701551882596263,2.2586696642565163,41.544037742473016,160.31947135631282,28.419142474456496,0.20200894702438849,132.0268994440263,14.450861474909019,38.58029004188355,3.3440426013272244,2.8017404400631016,1.6720818484440072,95.02226223253867,1.1528591895986025,1.3407646941766507,0.2784924214901867,96.13421696203166,17.516790204803193,166.97837663273114,173.05657273272365,73.63450581793025,1.3820852494560543,1
29.915560915925226,0.1835382523387411,2.953914820813641,0.006651428969166596,24.419007424673662,3.495958457339087,31.152833696801796,148.40806912219168,1.0254037754805534,1.8895079321844583,48.68048726784279,147.6582723502218,22.64733392945493,0.28877340757990755,131.3917555151737,15.526333719850484,34.04663868997268,4.74661640561057,3.0116499226748448,1.8329567568023752,85.73138430042428,1.1946568474896804,1.5521048437513305,0.22105782486928194,85.33480716922097,30.87692777623129,159.76547153549637,160.83654714700225,121.67888427835297,6.161489243581489,0
24.772398369601962,0.1503842892770847,3.177466684946968,0.009287246430002012,35.548322277418144,2.2473304164616428,19.82116811801238,197.91076793360776,2.142034237975156,1.87997877780259,44.72268572037697,150.90038064396325,24.88615578565286,0.1199703393661177,131.69822810456128,18.145893203958735,44.57857076224023,3.2927730720493162,3.831954844668619,2.2019310057847266,90.08450991276054,1.1011581840676103,0.7977364752514682,0.15207361287963345,99.83757781524892,15.095936597900508,145.70942494050948,158.38449353419495,113.9212776705086,5.57354175474834,0
40.17004927990027,0.13918472232832355,4.102067621942528,0.010517359071666727,28.126669935731677,1.8333971370442672,25.35479989024819,206.2616192715373,1.549252182151064,2.0493292780785484,45.26830360189436,147.13016235225712,22.425545707161074,0.29921860581497045,126.66340826610899,9.310165926171845,39.38895623641951,6.038324543733592,3.187141751935552,0.982248126472273,79.2630653356447,2.5394605606817,1.6691564810505322,0.18317547639207224,91.67362657429571,23.450428120733896,171.6124157571957,165.47341880907132,99.80941973151981,4.208430252319824,0
30.879003937842803,0.2376406888499561,4.259893396061022,0.013398614760093618,31.69654250697174,3.0260752623845786,30.65234831806749,163.84062300584833,1.5866266074746482,2.119984337930999,42.4968901041289,150.40363208370061,18.806669473003332,0.5100793309450858,100.7581542278201,19.9328161031613,40.91918424046603,5.613984120892324,3.260758522399146,1.2047793332411885,93.67360275391505,0.6839583779916023,0.6014429925010193,0.07962111474573597,95.1714157932265,11.481521091797335,181.98415650847514,164.14097598873133,86.60206079444811,4.707218060951133,1
33.384483552871,0.28088593338576623,4.252945092098989,0.005959537562478123,22.348199595297185,3.5684886475158883,34.2310794396827,149.35060993445484,1.934319727300656,2.0399657897258665,50.18958259581636,108.46213674591056,14.726439055295435,0.1836342221160077,111.78055128470827,9.46732675412901,33.25724681828494,5.980466773459052,3.7730696755724744,0.3382744757455751,90.23480235199803,2.465124576629262,0.8898921710539773,-0.12875063192436137,104.65895646798455,8.793964918215094,166.04218139288093,170.49642595800384,123.88738263839649,5.138105397080652,0
35.54804063400221,0.11903583653813465,3.5585739314712335,0.009576075281479522,22.52511765116754,4.354293231119754,26.223064558715564,163.38003418360606,2.1651728000405166,1.5864569920412044,41.06348033195581,153.65355499514564,25.84880972035579,0.2999092805243809,103.86093046693247,8.964163040778041,37.40484903295839,4.828128711203704,2.2845281915532727,2.2225641290589984,97.47618294313465,1.5108538225539492,1.4555315648612646,0.16705392184685722,80.31554410150787,10.37860588722862,170.15750637398068,173.00929646665128,109.48649867572952,7.217465501910995,0
36.34633923046181,0.197776175742709,2.9468428169975995,0.008333774932021061,23.674138372073045,3.9649543803663043,32.54261720401747,167.00181023447865,1.6351623662214751,1.8960829762926266,40.313895126236105,175.71524854554443,6.376748426157654,0.3675094162799979,154.05168490265487,8.304704439660679,39.14693877634307,3.6862195147125707,2.8548675584172893,1.1531064911726054,93.95188586206864,1.5939292746940779,1.031791124863876,-0.02161715935756106,79.65964518304253,11.456824952681387,158.84505988790892,169.513578718138,93.62385844448768,3.8469996354671037,1
36.29118400906162,0.300935697979408,3.2866824188984194,0.005724338341318149,23.793363570636032,2.1121242456327374,33.27928766706352,185.4936930797657,1.3660936525993752,1.8421847228487347,35.04400964864335,124.6822694511057,20.843112112594756,0.32408454919069,124.32067168528957,22.245897838940746,42.63391179901624,6.112062867750701,3.2533106825502305,1.415858377975591,92.98794778269288,2.3519864534236534,1.929599102997172,0.18935633175036903,91.9203206183643,19.148495991802434,163.62475918409407,171.2082356542745,96.84915381031273,3.154406682304862,1
